Data;Hora (UTC);Temp. Ins. (C);Temp. Max. (C);Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);Pto Orvalho Ins. (C);Pto Orvalho Max. (C);Pto Orvalho Min. (C);Pressao Ins. (hPa);Pressao Max. (hPa);Pressao Min. (hPa);Vel. Vento (m/s);Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
29/10/2024;800;20,5;20,5;20,3;92;92;92;19,1;19,2;19;931,6;931,6;931,2;0,7;123;2,3;;0
29/10/2024;900;20,3;20,5;20,2;91;92;91;18,8;19,1;18,8;932,2;932,2;931,6;0,5;219;2,5;31,7;0
29/10/2024;1000;20,9;20,9;20,3;89;91;89;18,9;19,1;18,8;932,8;932,9;932,2;0,7;127;2,4;288,1;0
29/10/2024;1100;21,7;21,7;20,9;85;89;85;19;19,2;18,8;933,3;933,3;932,8;1,1;143;2,9;407,2;0
29/10/2024;1200;23;23;21,6;79;85;79;19,3;19,8;18,8;933,7;933,7;933,3;1,7;196;3,6;880,5;0
29/10/2024;1300;24,4;24,6;23;73;80;70;19,2;19,7;18,7;933,6;933,7;933,6;1,8;158;3,6;1446,7;0
29/10/2024;1400;27,4;28;24,4;56;74;56;17,9;21;17,9;933,2;933,6;933,2;1,5;129;3,3;2209,8;0
29/10/2024;1500;27,8;28,3;26,9;56;63;53;18,4;20,3;17,2;932,3;933,2;932,3;0,8;188;3,4;2166,2;0
29/10/2024;1600;29,9;30;27,7;43;59;38;15,9;19,9;13,8;931,1;932,3;931,1;0,8;233;3;2726,8;0
29/10/2024;1700;31,5;31,5;29,6;43;47;39;17,4;18;14,5;929,7;931,1;929,7;1,3;106;3,9;2772,7;0
29/10/2024;1800;31,3;32;30,5;41;47;38;16,4;18,2;14,7;928,9;929,7;928,9;0,6;270;3,7;2164,6;0
29/10/2024;1900;30,5;31,7;30,1;47;49;38;17,9;18,6;15,3;928,3;928,9;928,3;0,3;317;3,7;1258,2;0
29/10/2024;2000;28,6;30,6;28,6;52;53;44;17,7;18,4;16,5;928,7;928,7;928,1;0,2;258;1,8;352,4;0
29/10/2024;2100;24,3;28,6;24,3;77;77;51;20;20;17,5;929,5;929,5;928,7;1,3;178;5,2;21,5;0,4
29/10/2024;2200;24,1;24,3;24;77;78;74;19,9;20;19,3;930,1;930,1;929,4;0,4;79;3,5;;0
29/10/2024;2300;24,9;25,3;24,1;72;77;70;19,4;20;19,3;930,7;930,7;930;2;141;5,3;1,2;0
30/10/2024;0;24,1;24,9;24,1;74;74;71;19,1;19,4;18,9;931,5;931,5;930,7;1,1;128;5,7;;0
30/10/2024;100;23;24,2;23;85;85;74;20,4;20,4;19,1;931,7;931,7;931,4;0,2;30;3,3;;0,2
30/10/2024;200;22,6;23;22,4;87;87;84;20,4;20,4;19,8;931,4;931,9;931,4;0,1;175;1,4;;0,2
30/10/2024;300;22,4;22,6;22,4;88;89;87;20,3;20,6;20,3;931,1;931,4;931,1;1;166;2,3;;0
30/10/2024;400;22,3;22,6;22,3;87;88;87;20,1;20,4;20,1;930,9;931,2;930,8;0,1;232;2,9;;0
30/10/2024;500;22;22,4;22;90;90;87;20,2;20,5;20,1;930;930,9;930;0,4;103;1,6;;6
30/10/2024;600;21,7;22,1;21,7;91;91;90;20,2;20,3;20,1;929,8;930;929,7;0,2;178;2;;0,2
30/10/2024;700;21,6;21,7;21,6;92;92;91;20,2;20,3;20,1;929,7;929,8;929,6;0,1;282;1,5;;0
30/10/2024;800;21,4;21,6;21,4;92;92;92;20,1;20,3;20;929,8;929,8;929,7;0,2;348;1,9;;0,2
30/10/2024;900;21,6;21,8;21,4;92;92;92;20,3;20,5;20,1;930;930,2;929,8;1;102;2,5;20,4;0
30/10/2024;1000;22,2;22,2;21,6;91;92;91;20,7;20,7;20,3;930,8;930,8;930;1,7;139;4,2;275;0
30/10/2024;1100;23,9;23,9;22,1;81;91;81;20,5;21,1;20,4;930,8;930,9;930,8;1,5;96;4,2;748,9;0
30/10/2024;1200;26,4;26,5;23,9;70;82;66;20,4;21,3;19,3;930,9;930,9;930,7;0,7;310;2,7;1591,3;0
30/10/2024;1300;27;27,1;26,1;63;71;63;19,2;20,5;18,9;931;931;930,9;0,9;228;2,6;1481,9;0
30/10/2024;1400;28,3;28,6;26,8;61;68;59;20;21,7;19,1;930,6;931;930,6;1,4;195;2,9;2002;0
30/10/2024;1500;30,1;31;28,1;54;63;52;19,8;22,6;19,1;929,8;930,6;929,8;1;215;3,7;3021,1;0
30/10/2024;1600;30,7;31,1;30,1;48;55;46;18,3;20,6;17,7;928,7;929,8;928,7;1,4;154;3,7;2938,6;0
30/10/2024;1700;28,6;31,1;28,6;54;58;45;18,3;20,5;17,4;927,7;928,7;927,7;1,6;343;4,1;1362,5;0
30/10/2024;1800;20,7;28,6;20,5;87;87;52;18,5;19,2;16,1;928;928,5;927,6;2,2;239;12,3;462;8
30/10/2024;1900;25,6;25,6;20,7;73;90;73;20,3;22;18,5;927,3;928;927,1;1,4;138;6,6;1168,2;0,4
30/10/2024;2000;26,3;27,3;25,6;66;75;58;19,5;21,4;18,3;927,3;927,5;927;0,3;69;3,2;862,7;0
30/10/2024;2100;25,2;26,5;25,1;73;77;65;20;21;19,2;928;928;927,2;0,9;341;4,2;141;0
30/10/2024;2200;24,2;25,3;24,2;68;73;67;17,9;19,7;17,8;928,9;928,9;928;1,5;357;4,2;;0
30/10/2024;2300;23,2;24,2;23,2;73;74;68;18,2;18,3;17,7;929,2;929,3;928,9;0,8;283;5,5;;0
31/10/2024;0;22,7;23,2;22,7;74;78;73;17,7;18,7;17,6;931;931;929,1;1,4;303;5,3;;0
31/10/2024;100;21,7;22,6;21,7;76;76;72;17,3;17,5;16,8;931,1;931,7;931,1;0,9;284;4,5;;0
31/10/2024;200;21;21,7;21;78;78;76;17;17,4;16,7;930,9;931;930,3;0,9;301;4,7;;0
31/10/2024;300;20,8;21,1;20,7;79;80;77;16,9;17,2;16,9;931,1;931,1;930,5;1,3;355;4,9;;0
31/10/2024;400;20,4;20,8;20,4;81;82;79;17,1;17,3;16,9;930,6;931,1;930,5;0,7;320;3,4;;0
31/10/2024;500;20,1;20,4;20,1;86;86;81;17,6;17,8;17,1;929,9;930,6;929,9;0,1;208;1,9;;0
31/10/2024;600;20,4;20,4;20;85;86;84;17,7;17,7;17,5;929,8;929,9;929,7;1,3;109;2,2;;0
31/10/2024;700;20;20,4;20;87;87;84;17,8;17,9;17,5;929,6;930,1;929,5;0,4;219;2,2;;0
31/10/2024;800;19,9;20;19,8;88;88;87;17,9;17,9;17,6;929,8;929,8;929,5;0;112;1,3;;0
31/10/2024;900;20,4;20,4;19,9;87;88;87;18;18,1;17,9;930,9;930,9;929,8;0,2;116;1,8;17,2;0
31/10/2024;1000;21,4;21,4;20,4;83;87;82;18,4;18,5;18;931,3;931,3;930,9;0,2;132;1,8;215,9;0
31/10/2024;1100;22,9;23;21,3;75;83;75;18,2;19,1;17,9;931,8;931,8;931,3;0,3;162;1,8;669,1;0
31/10/2024;1200;25,2;25,2;23,1;68;75;68;18,9;18,9;17,9;932;932,1;931,8;0,7;57;3,5;1044,5;0
31/10/2024;1300;26,9;27,5;24,7;58;72;58;18;19,4;17,9;931,5;932,1;931,4;1,3;14;3,5;1737,7;0
31/10/2024;1400;27,5;28,7;26,7;61;61;52;19,3;19,3;17,1;931,3;931,5;931,3;0,7;298;4;2327,8;0
31/10/2024;1500;19;29,1;19;89;89;50;17,2;19,3;16,3;931,6;931,6;930,8;5,1;342;12,5;1256,9;16,2
31/10/2024;1600;26,6;26,6;18,7;73;92;73;21,3;23,7;17,1;930;931,7;929,7;0,8;56;12,5;2022,2;7,8
31/10/2024;1700;28,4;28,4;25,5;53;77;52;18;22,4;17,1;928,6;930;928,6;1,6;101;7,5;2865,1;0
31/10/2024;1800;28,3;29,3;28,2;56;56;44;18,6;19,1;15,6;927,6;928,6;927,6;1,7;19;6,1;2516,6;0
31/10/2024;1900;28,5;29,4;27,7;46;56;44;15,7;18,4;15,7;927;927,6;927;1,2;27;6,1;1985,7;0,2
31/10/2024;2000;26,5;28,9;26,5;56;56;42;16,9;17;14,5;927,5;927,5;927;1;20;6,3;784,2;0
31/10/2024;2100;25,3;26,5;25,3;61;61;56;17,3;18,1;17;927,8;927,9;927,3;1,9;352;5,5;113,6;0
31/10/2024;2200;24,2;25,3;24,2;69;69;61;18;18;17,3;929,2;929,2;927,8;0,8;44;4,8;;0
31/10/2024;2300;23,3;24,2;23,3;71;71;69;17,7;18,3;17,5;929,8;929,9;929,1;1;35;4,3;;0
01/11/2024;0;22,2;23,3;22,2;75;75;71;17,6;17,9;17,5;930,3;930,3;929,8;0,3;284;3,5;;0
01/11/2024;100;22,2;22,3;21,9;73;76;73;17,1;17,6;17,1;931,1;931,1;930,4;1,2;73;2,3;;0
01/11/2024;200;21,3;22,2;21,3;77;77;73;17,1;17,3;17;931;931,4;931;0,4;83;2,3;;0
01/11/2024;300;20,3;21,3;20,3;80;80;77;16,8;17,1;16,8;930,6;931;930,5;0;24;1;;0
01/11/2024;400;20,8;20,8;20,3;81;82;80;17,5;17,5;16,8;930,3;930,6;930,3;0,2;156;1,4;;0
01/11/2024;500;20,7;21,1;20,6;81;84;81;17,4;17,8;17,3;930,2;930,3;930,1;0,4;136;2;;0
01/11/2024;600;20,6;20,7;20,5;82;82;81;17,4;17,6;17,3;929,9;930,2;929,9;0,5;119;2,7;;0
01/11/2024;700;20,3;20,6;20,3;84;85;82;17,6;17,7;17,3;930,2;930,3;929,9;0,6;109;2,2;;0
01/11/2024;800;20,1;20,4;20;85;85;84;17,4;17,6;17,2;930,6;930,6;930,2;0,2;150;2,1;;0
01/11/2024;900;20,4;20,4;20,1;84;85;83;17,5;17,6;17,2;930,8;930,8;930,5;0;73;1,7;26;0
01/11/2024;1000;22,4;22,6;20,4;72;86;72;17,2;18,2;17,2;931,5;931,5;930,8;0,2;133;2,2;432,2;0
01/11/2024;1100;24,5;24,7;22,4;63;73;63;17;18;16,6;931,6;931,7;931,5;1,3;9;3,4;1386,2;0
01/11/2024;1200;27,1;27,3;24,3;52;65;52;16,5;18,5;16;931,9;931,9;931,6;1,9;348;4,2;2259,7;0
01/11/2024;1300;30;30;27,1;42;56;40;15,8;17,5;14,7;931,7;932;931,7;1,8;6;6,4;2871;0
01/11/2024;1400;29,1;30,5;28,7;45;46;39;15,9;16,8;14,4;931,8;931,8;931,3;2,1;356;9,3;2705,4;0
01/11/2024;1500;29,1;30,4;28,7;45;51;42;16,1;18,4;15,2;931,1;931,8;931;2,1;339;5,9;2071,9;0
01/11/2024;1600;29,3;31,1;29,1;47;50;41;17;18,3;15,5;930,7;931,1;930,7;1,1;311;6,7;2353;0
01/11/2024;1700;28;29,7;27,7;54;55;44;17,9;18,8;15,3;930;930,7;929,9;1,4;300;5;1159,7;0
01/11/2024;1800;24,8;28;24,8;70;76;55;19;21,5;17,9;929,5;930;929,5;1,8;253;5,1;793,6;0,6
01/11/2024;1900;28,2;28,4;24,6;57;75;54;18,9;20,8;18,2;928,8;929,5;928,7;0,7;282;4,6;1652,5;0
01/11/2024;2000;25,1;28,2;25,1;62;62;55;17,3;18,6;17;929,2;929,4;928,8;2,6;1;9,6;322;0
01/11/2024;2100;22,4;25,1;22,4;79;79;62;18,6;18,6;17,2;929,3;929,5;929,2;0,6;350;6;117,3;0,2
01/11/2024;2200;22,2;22,4;22;80;82;79;18,6;19;18,4;930,5;930,5;929,3;0;17;2,7;;0
01/11/2024;2300;22,4;22,9;22,2;79;82;76;18,5;19,2;18,3;931,6;931,6;930,5;0,1;30;1,7;;0
02/11/2024;0;22,4;22,5;22,2;77;79;76;18,2;18,4;17,9;932,2;932,2;931,5;0;56;0,9;;0
02/11/2024;100;21,9;22,5;21,9;84;84;77;19,1;19,1;18,2;932,6;932,6;932,2;0,1;204;0,8;;0
02/11/2024;200;21,9;22,4;21,7;83;84;79;18,9;19,2;18,5;932,5;932,6;932,5;0;65;1,2;;0
02/11/2024;300;22,4;22,4;21,8;80;83;80;18,8;18,9;18,7;932,2;932,5;932,2;0,6;106;1,5;;0
02/11/2024;400;21,9;22,4;21,8;83;84;80;18,9;19,1;18,5;931,6;932,2;931,6;0,2;53;1,8;;0
02/11/2024;500;21,4;21,9;21,3;88;88;83;19,2;19,4;18,8;931,1;931,6;931,1;0;307;1,5;;0
02/11/2024;600;21,2;21,4;21,1;89;89;87;19,3;19,3;18,9;930,8;931,1;930,7;0;41;0,9;;0,2
02/11/2024;700;21,1;21,3;21,1;91;91;89;19,5;19,6;19,2;931,1;931,1;930,8;0;295;0,5;;0,2
02/11/2024;800;21,3;21,4;20,9;91;91;91;19,8;19,9;19,4;931,3;931,3;931;0,1;70;1,2;;0
02/11/2024;900;21,4;21,5;21,1;90;91;90;19,7;19,8;19,5;931,9;931,9;931,2;0,3;96;1,7;31,2;0
02/11/2024;1000;22,6;22,6;21,4;84;90;84;19,8;20,2;19,4;932,6;932,6;931,9;0,4;118;2,3;257,3;0
02/11/2024;1100;24,7;24,7;22,5;75;85;73;19,9;20,1;19,3;933,2;933,2;932,6;1,2;127;2,4;733,8;0
02/11/2024;1200;27,5;27,5;24,6;60;75;60;18,9;20,1;18,5;933,3;933,3;933,2;0,7;132;2,4;1451,3;0
02/11/2024;1300;28,7;28,7;27,3;53;62;53;18,3;19,4;17,3;933,1;933,3;933,1;1,2;5;3,4;1898,1;0
02/11/2024;1400;29,2;30,1;28,5;50;55;46;17,6;19,1;16,5;932,5;933,1;932,5;1,1;101;4,1;2655,2;0
02/11/2024;1500;29,9;29,9;28,1;49;55;46;18;19;16,8;931,8;932,5;931,8;0,5;281;4,1;1122,7;0
02/11/2024;1600;24,6;30;24,5;83;84;45;21,5;22;16,6;931,5;931,9;931,5;0,7;276;3,3;655,8;1,2
02/11/2024;1700;27,2;27,2;23,8;66;82;64;20,2;21,4;19,4;930,3;931,5;930,2;2,3;91;5,2;1267,3;0
02/11/2024;1800;28,8;28,8;27,1;53;66;53;18,4;20,6;18,4;929,3;930,2;929,3;1,1;44;4,7;1793,7;0
02/11/2024;1900;26,3;28,8;26,3;60;61;51;18,1;18,8;16,6;929;929,5;929;0,9;51;3,9;826,3;0
02/11/2024;2000;26,1;26,7;26,1;67;68;60;19,6;19,7;18,1;929,2;929,2;928,7;0,9;71;4,2;335,9;0
02/11/2024;2100;25,1;26,1;25,1;73;73;67;19,9;19,9;19,2;929,7;929,7;929,1;0,1;37;2,4;68;0
02/11/2024;2200;24,5;25,1;24,5;76;76;72;20;20,4;19,5;930,6;930,6;929,7;0;317;2;;0
02/11/2024;2300;22,9;24,6;22,9;77;77;68;18,6;20,1;18;931,9;931,9;930,7;1;289;4,9;;0
03/11/2024;0;22,1;22,9;22,1;88;88;77;20;20;18,5;932,5;932,5;931,9;0,3;269;6;;0,6
03/11/2024;100;21,8;22,1;21,8;91;91;88;20,2;20,3;20,1;932,4;932,6;932,4;0,1;308;1,8;;0,6
03/11/2024;200;21,7;21,8;21,5;91;91;91;20,2;20,3;20;932,2;932,4;932,1;0;328;1;;0
03/11/2024;300;21,5;21,7;21,5;92;92;91;20,1;20,3;20,1;931,6;932,2;931,6;0;23;1,2;;0
03/11/2024;400;21,3;21,5;21,2;92;92;92;19,9;20,1;19,9;931,3;931,6;931,2;0;87;0;;0
03/11/2024;500;21,5;21,5;21,3;92;92;92;20,2;20,2;20;931;931,3;931;0;243;0;;0
03/11/2024;600;21,5;21,6;21,4;92;92;92;20,3;20,3;20,2;930,8;931;930,8;0,1;135;0,9;;0,2
03/11/2024;700;21,5;21,6;21,3;92;92;92;20,2;20,3;20,1;930,8;930,9;930,7;0,3;122;2,3;;0,6
03/11/2024;800;21,6;21,6;21,5;92;92;92;20,3;20,4;20,2;930,9;930,9;930,7;0,2;157;1,4;;0,2
03/11/2024;900;21,5;21,6;21,5;92;92;92;20,2;20,4;20,2;931,2;931,2;930,9;1;117;2,5;21,8;0
03/11/2024;1000;22;22,2;21,5;92;92;92;20,7;20,9;20,2;931,9;931,9;931,2;1;146;2,5;290,1;0
03/11/2024;1100;24,5;24,5;21,9;79;92;79;20,6;21,6;20,5;932,3;932,3;931,9;2,1;109;4,1;1117,4;0
03/11/2024;1200;26;26;24,5;68;79;68;19,7;20,9;19,3;932,3;932,4;932,3;3,1;104;6,4;1336,6;0
03/11/2024;1300;26;26,2;25,1;67;72;66;19,4;19,9;19,2;932,3;932,4;932,3;2;85;6,4;841,4;0
03/11/2024;1400;27,2;27,2;26;61;67;61;19,1;19,6;18,6;931,9;932,3;931,9;2,7;82;6,3;1591,2;0
03/11/2024;1500;28,7;28,9;27,1;56;62;56;19,2;19,8;18,2;931,1;931,9;931,1;1,4;51;6,4;2409,6;0
03/11/2024;1600;29,2;30,4;28,3;53;59;49;18,8;20;18,1;929,7;931,1;929,7;1,7;57;4,8;2299,9;0,2
03/11/2024;1700;28,9;30;28,4;54;57;48;18,7;19,3;17,9;928,6;929,7;928,6;2,1;84;4,5;1685,6;0
03/11/2024;1800;30,1;31,2;28,8;47;55;44;17,7;19,9;16,9;927,2;928,6;927,2;2,6;104;5;2252;0
03/11/2024;1900;30;31,1;29,5;48;50;44;17,8;18,6;17,1;926,4;927,2;926,4;1,2;91;5;1575,4;0
03/11/2024;2000;29;30,3;28,9;53;55;46;18,3;19;17,1;926,7;926,7;926,4;0;35;3;511,8;0
03/11/2024;2100;27;28,9;27;60;60;52;18,5;18,7;18,1;926,8;926,8;926,6;1,6;103;3,4;106,5;0
03/11/2024;2200;25,4;27;25,4;65;66;60;18,3;19,1;18,1;927,7;927,7;926,8;0,3;326;5,2;;0
03/11/2024;2300;24,2;25,4;24,1;70;72;64;18,2;18,9;17,9;928,9;928,9;927,7;0,1;254;2,9;;0
04/11/2024;0;23,9;24,5;23,9;73;73;69;18,7;18,9;18,2;929,7;929,7;928,9;0,2;125;1;;0
04/11/2024;100;23,3;23,9;23,2;78;78;73;19,3;19,3;18,6;930,3;930,3;929,8;0,1;306;0,8;;0
04/11/2024;200;23,6;23,6;23,2;78;79;78;19,6;19,6;19,2;930,3;930,4;930,3;0;355;0,8;;0
04/11/2024;300;23,1;24,2;23,1;80;80;73;19,4;20,1;19;929,6;930,3;929,6;0,1;246;2,5;;0
04/11/2024;400;22,8;23,2;22,8;82;82;80;19,6;19,8;19,5;929,1;929,6;929;0;201;1;;0
04/11/2024;500;22,1;22,8;22,1;87;87;82;19,8;20,1;19,6;928,7;929,2;928,6;0;241;0;;0
04/11/2024;600;21,9;22,1;21,9;88;89;87;19,9;20,1;19,7;928,6;928,7;928,4;0,1;339;1;;0
04/11/2024;700;21,9;21,9;21,5;89;89;87;20;20;19,4;928,7;928,8;928,4;0;78;1,1;;0
04/11/2024;800;21,4;21,9;21,4;89;89;89;19,5;20,1;19,5;928,6;928,7;928,5;0;325;1,1;;0
04/11/2024;900;21,4;21,4;21,1;91;91;89;19,9;19,9;19,5;928,9;929;928,6;0;72;0,7;38,3;0
04/11/2024;1000;23,6;23,6;21,4;84;91;83;20,7;21,2;19,9;929,5;929,5;928,9;0;229;0,9;446,2;0
04/11/2024;1100;27;27;23,6;67;84;67;20,4;20,9;19,7;930,4;930,4;929,5;0,9;16;2,9;950,2;0
04/11/2024;1200;28,2;28,2;26,7;59;66;56;19,3;20,1;18,4;931;931;930,4;2,1;357;6,4;1970,7;0
04/11/2024;1300;29,3;29,5;28;53;60;52;18,8;20;18,2;930,9;931,1;930,9;1,2;33;6,4;1653,7;0
04/11/2024;1400;30,7;31;29,3;49;56;47;18,7;19,9;17,9;930,3;930,9;930,3;1,8;9;6,9;2856,9;0
04/11/2024;1500;30,8;32;29,1;47;54;42;18,2;19,6;17,3;929,2;930,3;929,2;1;33;6,3;2201,1;0
04/11/2024;1600;30,8;32,3;30;44;50;41;17,1;19,2;16,6;928,3;929,2;928,3;2,1;3;6,1;2028,8;0
04/11/2024;1700;29;31,1;29;54;54;43;18,6;18,7;16,8;927,6;928,3;927,6;1,1;307;6;635,3;0
04/11/2024;1800;28,6;29,4;28;59;63;53;19,7;20,7;18,5;927,3;927,6;927,2;0,7;258;7;795,2;0
04/11/2024;1900;26,5;28,7;26,5;69;69;59;20,3;20,3;19,5;927,1;927,3;927;1,8;247;7,1;657;0
04/11/2024;2000;23,8;26,5;23,8;78;79;69;19,8;20,9;19,8;928,2;928,3;927,1;1,4;160;7,1;141,3;0
04/11/2024;2100;22,3;23,9;22,3;89;90;78;20,5;21;19,8;929,7;929,7;928,2;1,5;75;4;42,1;12,4
04/11/2024;2200;21,8;22,3;21,6;90;90;87;20;20,3;19,4;930,3;930,3;929,5;0,9;114;4;;0
04/11/2024;2300;21,8;22,1;21,7;90;91;90;20;20,4;20;930,9;930,9;930,3;1,6;79;3,7;;0
05/11/2024;0;21,5;21,8;21,4;90;91;90;19,8;20,1;19,7;932,1;932,1;930,9;0;298;3,7;;0
05/11/2024;100;21,7;21,8;21,5;90;91;90;20,1;20,1;19,8;932,5;932,5;932,1;1,2;1;3,1;;1,6
05/11/2024;200;21,1;21,7;21,1;91;91;90;19,6;20,1;19,6;932,6;932,7;932,4;0,9;348;4,5;;3,6
05/11/2024;300;20,6;21,1;20,6;92;92;91;19,3;19,6;19,2;932,4;932,7;932,4;0,3;158;3,7;;23,6
05/11/2024;400;20,6;20,7;20,6;92;92;92;19,3;19,4;19,3;932;932,4;932;0;332;1,3;;7,6
05/11/2024;500;20,5;20,6;20,5;93;93;92;19,2;19,3;19,2;931,3;932;931,3;0;256;0,9;;3
05/11/2024;600;20,7;20,8;20,5;93;93;93;19,5;19,6;19,2;931,1;931,3;931,1;0,3;92;1;;0,2
05/11/2024;700;20,6;20,8;20,6;93;93;93;19,4;19,6;19,4;930,7;931,1;930,7;0,1;148;1,7;;0
05/11/2024;800;20,6;20,6;20,5;93;93;93;19,4;19,4;19,3;930,8;930,8;930,6;0,1;132;1,1;;0
05/11/2024;900;20,8;20,8;20,6;93;93;93;19,6;19,6;19,4;931,3;931,3;930,8;0,7;103;1,7;23,8;0
05/11/2024;1000;21,2;21,3;20,8;92;93;92;19,9;20;19,6;932,2;932,2;931,3;0,5;141;1,8;200,7;0
05/11/2024;1100;21,6;21,7;21,2;92;92;92;20,2;20,4;19,9;932,7;932,7;932,2;0,3;326;2,1;297,8;0
05/11/2024;1200;22,4;22,4;21,5;88;92;88;20,4;20,6;19,8;933,2;933,2;932,7;0,9;341;2,9;514,7;0
05/11/2024;1300;22,9;23,2;22,3;86;88;85;20,5;21;20,2;933,5;933,5;933,2;0,9;283;3,6;693,9;0
05/11/2024;1400;22,1;23;22;89;89;86;20,2;20,8;19,8;933,6;933,7;933,5;1;322;4,6;632,9;1,4
05/11/2024;1500;23,5;23,8;22,1;87;90;87;21,3;21,8;20,2;933,2;933,6;933,2;1,2;312;4,2;1246;1
05/11/2024;1600;25,1;25,1;23,1;75;88;74;20,5;21,8;19,7;932,4;933,2;932,4;1,9;332;4,8;1627,9;0
05/11/2024;1700;24,4;25,8;24,4;70;73;66;18,6;20,4;18,3;931,7;932,4;931,7;2,4;338;6,7;1482,5;0
05/11/2024;1800;24,4;24,6;24,2;71;74;68;18,8;19,5;18,2;931,2;931,7;931,2;1,4;316;6,7;1030,6;0
05/11/2024;1900;24,1;24,9;24,1;71;74;69;18,5;19,7;18,4;930,7;931,2;930,7;1,6;324;4,6;1020;0
05/11/2024;2000;23,9;24,2;23,8;73;75;71;18,9;19,3;18,4;930,4;930,7;930,4;0,9;360;4,3;566,2;0
05/11/2024;2100;23,4;24;23,4;74;75;72;18,5;19,1;18,4;930,4;930,4;930,2;0,1;26;3,1;157,6;0
05/11/2024;2200;23,1;23,4;22,6;76;78;74;18,7;18,7;18,4;930,5;930,5;930,3;0,4;89;1,9;;0
05/11/2024;2300;22,6;23,1;22,4;78;82;76;18,5;19,5;18,5;931,1;931,1;930,5;0,3;77;1,6;;0
06/11/2024;0;22,5;22,8;22,5;80;80;77;18,8;19;18,4;931,9;931,9;931,1;0;87;1,5;;0
06/11/2024;100;22;22,5;22;85;85;80;19,4;19,4;18,8;932,5;932,5;932;0;195;0,9;;0
06/11/2024;200;22,1;22,2;21,8;85;86;85;19,4;19,6;19,2;932,5;932,6;932,4;0;105;0,8;;0
06/11/2024;300;21,7;22,1;21,7;85;86;85;19,1;19,5;19,1;932;932,5;932;0;242;0,7;;0
06/11/2024;400;21,9;21,9;21,7;87;87;85;19,6;19,6;19,1;931,3;932;931,2;0,1;85;1,3;;0
06/11/2024;500;21,6;21,9;21,6;87;88;87;19,4;19,6;19,4;930,5;931,3;930,5;0,1;75;1,4;;0
06/11/2024;600;21,2;21,6;21,2;90;90;87;19,4;19,5;19,3;930,2;930,5;930,2;0;16;0,8;;0
06/11/2024;700;21,4;21,4;21,1;89;90;89;19,4;19,7;19,4;930,3;930,3;930,2;0,1;134;1;;0
06/11/2024;800;21,4;21,4;21,3;88;89;88;19,3;19,4;19,2;930,6;930,6;930,3;0;115;1,4;;0
06/11/2024;900;21,6;21,6;21,3;86;88;86;19,2;19,4;19,2;931,1;931,1;930,6;0,4;118;1,3;20,2;0
06/11/2024;1000;22,6;22,6;21,6;82;86;82;19,4;19,4;19,2;931,7;931,7;931,1;0,2;123;1,7;237;0
06/11/2024;1100;24;24;22,6;74;82;73;19;19,6;18,7;932,3;932,3;931,7;0,5;146;1,4;580,1;0
06/11/2024;1200;25,9;25,9;23,9;67;74;65;19,3;19,4;18,6;932,4;932,4;932,3;0,4;21;2,7;1174,3;0
06/11/2024;1300;27,8;27,8;25,8;58;68;58;18,9;19,8;18;932,1;932,4;932,1;1,1;18;3,4;1786,4;0
06/11/2024;1400;29,3;29,3;27,7;56;61;51;19,7;20,4;17,9;931,3;932,1;931,3;1,4;334;4,1;2738,7;0
06/11/2024;1500;28,7;30,7;28,7;55;56;45;18,8;19,6;16,7;930,7;931,3;930,7;0,8;325;4,1;2348,1;0
06/11/2024;1600;30,5;30,5;26,8;47;69;46;17,9;21;17,7;929,7;930,7;929,7;0,7;86;3,7;1490,9;0
06/11/2024;1700;29,2;31,4;28,3;50;54;42;17,7;18,7;16,9;928,8;929,7;928,8;2,3;117;6,7;1947;0
06/11/2024;1800;28,5;29,5;28,2;55;58;51;18,7;19,8;17,7;928;928,8;928;2,9;71;7,8;1615,4;0
06/11/2024;1900;28,9;29,8;28,3;49;57;46;17,3;19,9;16,6;927,3;928;927,3;1,4;69;6,2;1527,2;0
06/11/2024;2000;27,6;28,9;27,6;55;57;50;17,8;18,5;17,3;927,2;927,3;927,1;1,4;82;4,3;231,9;0
06/11/2024;2100;26,2;27,6;26,2;66;66;55;19,2;19,2;17,7;927,8;927,8;927,2;0,8;69;4,3;61,9;0
06/11/2024;2200;23,4;26,2;23,4;79;79;65;19,6;19,7;18,8;929,3;929,3;927,8;0,8;253;6,1;;0
06/11/2024;2300;22,3;23,4;22,3;87;87;79;20;20;19,3;930;930;929,3;0,1;352;3,8;;0,6
07/11/2024;0;22,1;22,3;22;91;91;87;20,5;20,6;19,9;930,5;930,5;930;0,1;44;0,8;;0,8
07/11/2024;100;22,6;22,6;22,1;90;91;90;20,9;21;20,4;931;931,1;930,6;0,6;95;1,6;;0
07/11/2024;200;22,5;22,6;22,4;89;91;89;20,6;20,9;20,6;930,6;931;930,6;0,4;163;1,6;;0
07/11/2024;300;22,1;22,5;22,1;91;91;89;20,6;20,6;20,4;930,2;930,6;930,2;0;119;1,2;;0
07/11/2024;400;22,2;22,2;22,1;91;92;91;20,7;20,8;20,6;929,8;930,2;929,8;0;151;0,5;;0
07/11/2024;500;22,1;22,2;22;92;92;91;20,7;20,7;20,6;929,7;929,9;929,6;0;223;0,9;;0
